word,CDC2013,CDC2014,CDC2015,CDC2016,ICML2013,ICML2014,ICML2015,ICML2016
reduce,0.00015083990401097016,0.0001370674294167393,0.0001024184725681432,0.00013225426229964638,0.00010987199912102401,7.722007722007723e-05,0.00014116567556598614,0.00014348049931213762
hybrid,0.0002011198720146269,0.00029999663796871244,0.00024208002607015665,0.00021346301985206086,1.8311999853504002e-05,0,8.822854722874133e-06,8.440029371302212e-06
generalization,5.256542109473203e-05,3.620649078932736e-05,5.8192313959172273e-05,4.872525453144867e-05,0.000302147997582816,0.00010810810810810811,0.0002382170775176016,0.00014348049931213762
convolutional neural network,0,0,0,1.392150129469962e-05,0,4.633204633204633e-05,0.0003176227700234688,0.0006076821147337593
data point,4.570906182150611e-05,3.10341349622806e-05,1.8621540466935126e-05,9.28100086313308e-06,0.00018311999853504,0.000277992277992278,0.00024703993224047574,0.00016880058742604423
input and output,0.00015083990401097016,0.0001241365398491224,0.00013966155350201345,0.0002088225194204943,0.00010987199912102401,9.266409266409266e-05,0,0.00015192052868343982
instance,1.8283624728602445e-05,4.137884661637413e-05,4.422615860897093e-05,3.480375323674905e-05,0.00025636799794905604,0.00016216216216216215,0.00014998853028886026,0.00027008093988167077
large-scale,5.942178036795795e-05,7.758533740570149e-05,6.983077675100672e-05,7.424800690506464e-05,0.000201431998388544,0.000138996138996139,0.00019410280390323094,0.00016036055805474203
asymptotic,0.0001668380756484973,0.0002896519263146189,0.00013966155350201345,0.00017401876618374526,5.4935999560512006e-05,4.633204633204633e-05,5.29371283372448e-05,5.064017622781327e-05
necessary,0.00019883441892355158,0.0001836186318601602,0.00022345848560322153,0.0001554567644574791,6.409199948726401e-05,4.633204633204633e-05,4.411427361437067e-05,5.908020559911549e-05
implementation,0.00014626899782881956,0.00011379182819502886,0.0001815600195526175,0.00010673150992603043,8.2403999340768e-05,9.266409266409266e-05,0.000132342820843112,0.00011816041119823098
each iteration,4.570906182150611e-05,5.172355827046766e-05,4.655385116733782e-05,0.00011137201035759696,0.00014649599882803202,0.00015444015444015445,0.00028233135113197227,0.00013504046994083539
parameter estimation,9.141812364301222e-05,2.0689423308187065e-05,0.00013966155350201345,0.00011137201035759696,0.00025636799794905604,0.00018532818532818532,0,0.00016880058742604423
more than,5.485087418580734e-05,7.241298157865473e-05,6.517539163427294e-05,8.352900776819773e-05,0.00018311999853504,0.0003088803088803089,7.058283778299307e-05,0.00013504046994083539
average,0.000164552622557422,0.00020948041099539403,0.00014431693861874723,0.00016705801553639545,0.000100715999194272,9.266409266409266e-05,3.5291418891496534e-05,5.908020559911549e-05
corresponding,0.00018969260655925038,0.0001525844968978796,0.00016526617164404925,0.00015081626402591256,6.409199948726401e-05,7.722007722007723e-05,0.0001058742566744896,6.752023497041769e-05
effect,0.00013712718546451835,0.00018620480977368358,0.0001582830939689486,0.00015313651424169584,8.2403999340768e-05,5.4054054054054054e-05,0.0001058742566744896,9.284032308432433e-05
common,0.00012798537310021712,0.00012155036193559899,0.00012104001303507833,0.00011833276100494677,0.00014649599882803202,9.266409266409266e-05,8.822854722874133e-05,0.00015192052868343982
dirichlet process,0,0,0,9.28100086313308e-06,0.000402863996777088,0.0003088803088803089,0.00024703993224047574,0
optimization method,4.570906182150611e-05,7.241298157865473e-05,3.724308093387025e-05,8.352900776819773e-05,0.00025636799794905604,9.266409266409266e-05,0.00017645709445748267,0.00020256070491125308
identification,0.0002536852931093589,0.00018620480977368358,0.0002513907963036242,0.00020418201898892777,3.6623999707008004e-05,7.722007722007722e-06,1.7645709445748267e-05,8.440029371302212e-06
path,0.00018969260655925038,0.00010861947236798209,0.0001256953981518121,0.00014617576359434603,2.7467999780256003e-05,0.00019305019305019305,0.00011469711139736374,5.908020559911549e-05
finite time,0.0002376871214718318,0.00016551538646549652,0.00021414771536975398,0.0002413060224414601,0,0,7.058283778299307e-05,3.3760117485208846e-05
covariance matrix,7.313449891440978e-05,0.00011379182819502886,8.379693210120808e-05,0.00012065301122073005,0.00018311999853504,0.00021621621621621621,3.5291418891496534e-05,0.00013504046994083539
well known,0.0001188435607359159,0.00013448125150321592,0.0001024184725681432,0.0001392150129469962,7.324799941401601e-05,0.00018532818532818532,0.0001058742566744896,0.00010128035245562654
class of nonlinear,0.00017826534110387384,0.00029482428214166567,0.00022345848560322153,0.0002088225194204943,5.4935999560512006e-05,0,0,0
system identification,0.0002742543709290367,0.0002275836563900577,0.00019552617490281883,0.00019490101812579468,3.6623999707008004e-05,3.088803088803089e-05,0,0
improvement,5.027996800365673e-05,8.793004905979502e-05,3.724308093387025e-05,5.800625539458175e-05,0.000201431998388544,0.00010038610038610039,0.00016763423973460852,0.00025320088113906636
benchmark,5.256542109473203e-05,2.0689423308187065e-05,4.189846605060404e-05,3.712400345253232e-05,0.000192275998461792,0.000138996138996139,0.0001852799491803568,0.00028696099862427524
wide range,5.485087418580734e-05,6.20682699245612e-05,5.5864621400805384e-05,5.568600517879848e-05,0.00025636799794905604,0.00015444015444015445,0.00028233135113197227,3.3760117485208846e-05
detection,0.00013941263855559366,0.00018620480977368358,0.00012104001303507833,9.977075927868061e-05,9.155999926752e-05,9.266409266409266e-05,0.00011469711139736374,0.00010972038182692876
nuclear norm,2.742543709290367e-05,4.137884661637413e-05,2.7932310700402692e-05,0,0.00010987199912102401,0.0004633204633204633,0.00024703993224047574,3.3760117485208846e-05
inequality,0.00017826534110387384,0.0002405145459576746,0.00021647540792812085,0.0001624175151048289,3.6623999707008004e-05,4.633204633204633e-05,5.29371283372448e-05,1.6880058742604423e-05
reduction,9.827448291623814e-05,0.00010861947236798209,0.00011871232047671144,0.00014617576359434603,0.000100715999194272,0.00016216216216216215,9.705140195161547e-05,0.00011816041119823098
computationally efficient,0.00012798537310021712,3.10341349622806e-05,9.310770233467563e-05,5.568600517879848e-05,0.00014649599882803202,0.00021621621621621621,0.0002117485133489792,6.752023497041769e-05
switched system,0.0003199634327505428,0.00023792836804415124,0.000297944647470962,9.28100086313308e-05,0,0,0,0
approximate inference,0,0,0,0,0.00010987199912102401,0.0002471042471042471,0.00038820560780646187,0.00020256070491125308
closed-loop,0.00022168894983430466,0.00021982512264948756,0.00026070156653709177,0.00023434527179411028,0,0,0,8.440029371302212e-06
tree,3.656724945720489e-05,2.586177913523383e-05,3.026000325876958e-05,5.104550474723194e-05,0.00021058799831529603,0.00023938223938223938,0.00022939422279472747,0.00011816041119823098
outperforms,2.056907781967775e-05,1.2930889567616915e-05,1.3966155350201346e-05,1.624175151048289e-05,0.000201431998388544,0.00034749034749034747,0.00016763423973460852,0.00016036055805474203
variant,3.656724945720489e-05,1.810324539466368e-05,4.189846605060404e-05,4.176450388409886e-05,0.000164807998681536,0.00021621621621621621,0.00017645709445748267,0.00024476085176776413
strongly convex,1.8283624728602445e-05,4.137884661637413e-05,7.44861618677405e-05,8.352900776819773e-05,0.00018311999853504,0.00012355212355212355,0.00024703993224047574,0.00016880058742604423
method of multiplier,1.3712718546451835e-05,0.00013965360733026269,0.0001256953981518121,2.784300258939924e-05,0,0.00037065637065637064,0.0002117485133489792,5.064017622781327e-05
achieves,6.170723345903326e-05,6.724062575160796e-05,5.3536928842438494e-05,5.800625539458175e-05,0.00012818399897452802,0.00019305019305019305,0.00014998853028886026,0.00022788079302515972
discrete-time,0.0002376871214718318,0.00021982512264948756,0.00023742464095342287,0.00023666552200989353,0,7.722007722007722e-06,0,0
active,0.00010513084218946406,7.499915949217811e-05,8.146923954284119e-05,0.00015313651424169584,0.000192275998461792,0.00020849420849420848,6.175998306011893e-05,5.908020559911549e-05
chain monte carlo,0,6.20682699245612e-05,1.3966155350201346e-05,1.392150129469962e-05,5.4935999560512006e-05,0.000277992277992278,0.0001058742566744896,0.00040512140982250616
markov chain monte,0,6.20682699245612e-05,1.3966155350201346e-05,1.392150129469962e-05,5.4935999560512006e-05,0.000277992277992278,0.0001058742566744896,0.00040512140982250616
estimation problem,0.00017369443492172324,0.00019654952142777711,0.0001769046344358837,0.00011137201035759696,3.6623999707008004e-05,3.088803088803089e-05,0.0001058742566744896,0.00010128035245562654
interaction,0.0001188435607359159,0.00014482596315730945,0.00011871232047671144,0.0001554567644574791,0.00013733999890128002,0.00010810810810810811,7.94056925058672e-05,6.752023497041769e-05
scenario,0.00012569992000914182,0.00015517067481140298,0.00014431693861874723,0.0001693782657521787,0.00010987199912102401,6.177606177606178e-05,7.94056925058672e-05,8.440029371302212e-05
potential,0.00013484173237344302,0.00016551538646549652,0.00014664463117711413,0.00011369226057338024,0.00010987199912102401,6.177606177606178e-05,7.94056925058672e-05,0.00011816041119823098
various,9.827448291623814e-05,8.534387114627164e-05,7.44861618677405e-05,0.00012761376186807985,6.409199948726401e-05,0.00011583011583011582,0.00020292565862610506,0.00016036055805474203
maximum,0.00012569992000914182,0.00011379182819502886,0.000128023090710179,0.00014153526316277947,0.00011902799904777601,0.00011583011583011582,9.705140195161547e-05,8.440029371302212e-05
condition under,0.0002011198720146269,0.00016551538646549652,0.0001769046344358837,0.0001392150129469962,7.324799941401601e-05,3.088803088803089e-05,3.5291418891496534e-05,0.00010128035245562654
upper,0.0001211290138269912,0.00014999831898435622,0.0001024184725681432,0.00011137201035759696,9.155999926752e-05,8.494208494208494e-05,0.00019410280390323094,6.752023497041769e-05
introduced,0.00021940349674322935,0.00018103245394663682,0.00013035078326854589,0.0001392150129469962,0.00012818399897452802,4.633204633204633e-05,1.7645709445748267e-05,5.908020559911549e-05
computationally,7.084904582333448e-05,6.20682699245612e-05,6.983077675100672e-05,6.264675582614829e-05,0.00013733999890128002,0.00016216216216216215,0.00020292565862610506,0.00015192052868343982
classical,0.0001599817163752714,0.00013448125150321592,0.00013500616838527967,0.00010441125971024715,7.324799941401601e-05,0.00013127413127413129,8.822854722874133e-05,9.284032308432433e-05
latent variable model,0,0,0,1.392150129469962e-05,0.000164807998681536,0.000277992277992278,0.0001588113850117344,0.00030384105736687965
high dimensional,9.141812364301223e-06,4.137884661637413e-05,1.8621540466935126e-05,1.856200172626616e-05,0.00029299199765606403,0.00012355212355212355,0.0002117485133489792,0.00020256070491125308
partial,0.00012569992000914182,0.00014741214107083284,0.000128023090710179,0.00014385551337856275,0.00012818399897452802,0.00012355212355212355,7.058283778299307e-05,5.064017622781327e-05
adaptive control,0.00017369443492172324,0.00026896250300643184,0.0001582830939689486,0.00031555402934652473,0,0,0,0
experimental result show,6.856359273225918e-05,1.55170674811403e-05,5.5864621400805384e-05,2.784300258939924e-05,5.4935999560512006e-05,0.00023166023166023165,0.0001058742566744896,0.00035448123359469293
dimension,6.627813964118386e-05,7.241298157865473e-05,7.68138544261074e-05,8.584925798398099e-05,0.00011902799904777601,0.000138996138996139,0.00014116567556598614,0.0002110007342825553
interest,8.913267055193692e-05,7.499915949217811e-05,0.00012336770559344523,0.00010209100949446389,0.00010987199912102401,0.00010038610038610039,0.0001588113850117344,0.00015192052868343982
speed,0.00014855445091989486,0.00010344711654093532,0.00011172924280161077,0.00017633901639952854,9.155999926752e-05,0.00012355212355212355,7.94056925058672e-05,7.596026434171991e-05
markov decision process,9.598902982516284e-05,0.0001241365398491224,0.0001536277088522148,0.00018097951683109507,0.00010987199912102401,0.000138996138996139,0.0001058742566744896,0
method based,0.00010055993600731346,0.00010344711654093532,9.310770233467563e-05,0.00011137201035759696,0.00014649599882803202,0.00018532818532818532,0,0.00016880058742604423
region,0.00014855445091989486,0.00019137716560073035,0.00013966155350201345,0.00015313651424169584,2.7467999780256003e-05,6.94980694980695e-05,3.5291418891496534e-05,0.00014348049931213762
factor,5.942178036795795e-05,6.982680366513134e-05,4.655385116733782e-05,4.64050043156654e-05,0.00013733999890128002,0.00019305019305019305,0.00017645709445748267,0.00017724061679734646
distributed algorithm,0.00017369443492172324,0.0001241365398491224,0.00026070156653709177,0.0002784300258939924,0,0,3.5291418891496534e-05,3.3760117485208846e-05
robot,0.0001211290138269912,0.0002405145459576746,0.00020949233025302017,0.0003132337791307415,1.8311999853504002e-05,0,0,0
independent,7.084904582333448e-05,7.758533740570149e-05,0.00012336770559344523,6.728725625771483e-05,7.324799941401601e-05,0.00016216216216216215,0.0001588113850117344,0.00016880058742604423
small number,3.656724945720489e-05,4.137884661637413e-05,5.5864621400805384e-05,4.64050043156654e-05,0.00036623999707008,0.00021621621621621621,7.058283778299307e-05,6.752023497041769e-05
comparison,7.77054050965604e-05,7.758533740570149e-05,8.612462465957497e-05,5.3365754963015215e-05,0.000164807998681536,0.00013127413127413129,0.000132342820843112,0.00017724061679734646
finding,7.77054050965604e-05,0.00012672271776264577,8.146923954284119e-05,9.745050906289734e-05,0.000100715999194272,0.00012355212355212355,0.000132342820843112,0.00016036055805474203
user,9.598902982516284e-05,8.017151531922488e-05,7.68138544261074e-05,0.0001160125107891635,0.00013733999890128002,0.00015444015444015445,7.058283778299307e-05,0.00016880058742604423
exact,9.370357673408754e-05,7.758533740570149e-05,0.00011172924280161077,0.00011369226057338024,0.00012818399897452802,0.00012355212355212355,0.00012351996612023787,0.00012660044056953318
presence,0.0001622671694663467,0.00014999831898435622,0.0001792323269942506,0.000232025021578327,6.409199948726401e-05,2.3166023166023165e-05,6.175998306011893e-05,2.5320088113906635e-05
experiment show,4.570906182150611e-05,6.20682699245612e-05,6.517539163427294e-05,2.784300258939924e-05,0.00010987199912102401,0.0003088803088803089,0.00014116567556598614,0.00013504046994083539
initial,0.00018512170037709977,0.0002456869017847214,0.00021182002281138707,0.00012761376186807985,9.155999926752001e-06,5.4054054054054054e-05,3.5291418891496534e-05,2.5320088113906635e-05
requires,0.00011427265455376528,9.827476071388856e-05,8.612462465957497e-05,9.745050906289734e-05,9.155999926752e-05,0.000138996138996139,0.00012351996612023787,0.00014348049931213762
propose two,5.485087418580734e-05,6.20682699245612e-05,1.8621540466935126e-05,3.712400345253232e-05,0.00025636799794905604,0.00015444015444015445,0.00014116567556598614,0.00016880058742604423
computer vision,9.141812364301223e-06,3.10341349622806e-05,1.8621540466935126e-05,9.28100086313308e-06,0.00025636799794905604,0.00018532818532818532,0.00028233135113197227,0.00010128035245562654
mode,0.00026054165238258484,0.00019137716560073035,0.00019319848234445195,0.00016009726488904564,3.6623999707008004e-05,2.3166023166023165e-05,1.7645709445748267e-05,8.440029371302212e-06
weight,8.2276311278711e-05,0.00010861947236798209,6.517539163427294e-05,8.120875755241445e-05,0.00010987199912102401,0.00019305019305019305,0.000132342820843112,0.00011816041119823098
topic,6.856359273225917e-06,1.0344711654093532e-05,1.6293847908568236e-05,1.624175151048289e-05,0.000347927997216576,0.0002471042471042471,0.0002117485133489792,3.3760117485208846e-05
relative,0.000164552622557422,0.00011120565028150547,0.00016061078652731547,0.00011369226057338024,5.4935999560512006e-05,7.722007722007723e-05,0.0001058742566744896,0.00010128035245562654
under mild,8.2276311278711e-05,8.275769323274826e-05,0.00013035078326854589,0.00011137201035759696,0.00018311999853504,9.266409266409266e-05,7.058283778299307e-05,0.00013504046994083539
principal component,9.141812364301223e-06,3.10341349622806e-05,9.310770233467563e-06,2.784300258939924e-05,0.00014649599882803202,0.00021621621621621621,0.0002117485133489792,0.00023632082239646195
time-varying,0.00018283624728602444,0.00018620480977368358,0.00024208002607015665,0.0002389857722256768,2.7467999780256003e-05,0,0,8.440029371302212e-06
robustness,0.00018055079419494914,0.00014223978524378607,0.0001536277088522148,0.00016473776532061217,8.2403999340768e-05,8.494208494208494e-05,3.5291418891496534e-05,4.220014685651106e-05
control policy,0.00010970174837161468,0.00017586009811959005,0.0001582830939689486,0.0003341160310727909,0,0,7.058283778299307e-05,3.3760117485208846e-05
structured prediction,0,0,0,0,0,0.00040154440154440156,0.00017645709445748267,0.00030384105736687965
subset,6.170723345903326e-05,4.913738035694428e-05,8.146923954284119e-05,6.264675582614829e-05,0.00018311999853504,0.000138996138996139,0.00020292565862610506,0.00010128035245562654
require,0.00010741629528053936,5.4309736183991045e-05,8.379693210120808e-05,0.00011833276100494677,0.000100715999194272,0.00011583011583011582,0.00012351996612023787,0.00017724061679734646
reference,0.00017826534110387384,0.00020948041099539403,0.00018621540466935127,0.00017633901639952854,2.7467999780256003e-05,7.722007722007722e-06,6.175998306011893e-05,3.3760117485208846e-05
rule,9.827448291623814e-05,0.00011379182819502886,6.750308419263983e-05,6.496700604193157e-05,0.000155651998754784,0.00016988416988416988,0.00016763423973460852,4.220014685651106e-05
family,5.485087418580734e-05,6.724062575160796e-05,7.215846930937361e-05,4.4084754099882135e-05,0.00014649599882803202,0.00016216216216216215,0.0002735084964090981,5.908020559911549e-05
random field,1.8283624728602445e-05,0,1.8621540466935126e-05,1.856200172626616e-05,0.000402863996777088,0.0002471042471042471,0.0001058742566744896,6.752023497041769e-05
specifically,9.370357673408754e-05,0.00011120565028150547,0.0001024184725681432,0.00014849601381012928,9.155999926752e-05,8.494208494208494e-05,0.0001058742566744896,0.00013504046994083539
arbitrary,0.00014398354473774426,0.00013965360733026269,0.0001326784758269128,9.745050906289734e-05,6.409199948726401e-05,0.00013127413127413129,5.29371283372448e-05,0.00010972038182692876
extensive experiment,0,1.0344711654093532e-05,0,0,0.00010987199912102401,0.00037065637065637064,0.0002117485133489792,0.00016880058742604423
markov decision,9.141812364301222e-05,0.00014482596315730945,0.00012104001303507833,0.0001392150129469962,0.00010987199912102401,0.00012355212355212355,0.00014116567556598614,0
supervised learning,0,0,9.310770233467563e-06,0,0.00018311999853504,9.266409266409266e-05,0.00024703993224047574,0.00033760117485208846
minimum,0.00014169809164666896,0.00013448125150321592,0.000128023090710179,0.00014849601381012928,7.324799941401601e-05,6.94980694980695e-05,0.00011469711139736374,5.908020559911549e-05
maximum likelihood,3.656724945720489e-05,0.00010344711654093532,5.5864621400805384e-05,6.496700604193157e-05,0.00014649599882803202,0.00018532818532818532,0.00014116567556598614,0.00013504046994083539
significant improvement,3.656724945720489e-05,4.137884661637413e-05,2.7932310700402692e-05,2.784300258939924e-05,0.00029299199765606403,6.177606177606178e-05,0.00014116567556598614,0.00023632082239646195
simulation example,0.0002376871214718318,0.0002275836563900577,0.00019552617490281883,0.00020418201898892777,0,0,0,0
constrained,0.00013255627928236772,0.00016034303063844975,0.00014431693861874723,0.00012297326143651332,6.409199948726401e-05,8.494208494208494e-05,8.822854722874133e-05,6.752023497041769e-05
networked control system,0.00020569077819677752,0.00017068774229254328,0.00022345848560322153,0.00026450852459929277,0,0,0,0
environment,0.00012341446691806652,0.00013189507358969254,0.00013500616838527967,0.00014385551337856275,0.00013733999890128002,5.4054054054054054e-05,4.411427361437067e-05,9.284032308432433e-05
challenge,7.084904582333448e-05,6.982680366513134e-05,7.68138544261074e-05,9.513025884711408e-05,0.00014649599882803202,9.266409266409266e-05,0.0001588113850117344,0.00015192052868343982
significant,7.99908581876357e-05,6.465444783808458e-05,6.517539163427294e-05,6.728725625771483e-05,0.000155651998754784,7.722007722007723e-05,0.00016763423973460852,0.00017724061679734646
mechanism,0.0001554108101931208,0.00011120565028150547,9.310770233467563e-05,0.00014849601381012928,2.7467999780256003e-05,6.177606177606178e-05,8.822854722874133e-05,0.00016880058742604423
defined,0.00013027082619129242,0.00013448125150321592,0.00013035078326854589,0.00016009726488904564,5.4935999560512006e-05,0.00012355212355212355,4.411427361437067e-05,7.596026434171991e-05
expected,0.00011198720146268998,5.689591409751443e-05,6.750308419263983e-05,9.513025884711408e-05,0.000173963998608288,0.00014671814671814672,0.00012351996612023787,7.596026434171991e-05
least square,9.141812364301222e-05,0.00014482596315730945,0.00013035078326854589,8.352900776819773e-05,7.324799941401601e-05,0.00015444015444015445,7.058283778299307e-05,0.00010128035245562654
distributed control,0.00022854530910753056,0.00021723894473596418,0.0001769046344358837,0.00022274402071519392,0,0,0,0
real-world data,9.141812364301223e-06,0,9.310770233467563e-06,9.28100086313308e-06,0.00018311999853504,0.00018532818532818532,0.0002117485133489792,0.00023632082239646195
stochastic optimization,9.141812364301223e-06,6.20682699245612e-05,2.7932310700402692e-05,0.00011137201035759696,0.000329615997363072,9.266409266409266e-05,0.00014116567556598614,6.752023497041769e-05
exponential stability,0.00019197805965032568,0.0002482730796982448,0.0001769046344358837,0.00022274402071519392,0,0,0,0
multi-armed bandit,2.742543709290367e-05,4.137884661637413e-05,0,1.856200172626616e-05,0.00025636799794905604,0.00018532818532818532,0.00014116567556598614,0.00016880058742604423
novel approach,0.00010970174837161468,0.00010344711654093532,0.00018621540466935127,0.00015777701467326237,0.00014649599882803202,3.088803088803089e-05,3.5291418891496534e-05,6.752023497041769e-05
numerical result,0.000164552622557422,0.00016551538646549652,7.44861618677405e-05,0.00019490101812579468,7.324799941401601e-05,6.177606177606178e-05,3.5291418891496534e-05,6.752023497041769e-05
memory,3.428179636612959e-05,2.3275601221710448e-05,3.491538837550336e-05,4.872525453144867e-05,6.409199948726401e-05,0.00020849420849420848,0.00019410280390323094,0.00022788079302515972
compute,0.00014855445091989486,9.310240488684179e-05,0.000128023090710179,0.00012297326143651332,7.324799941401601e-05,6.94980694980695e-05,0.0001058742566744896,9.284032308432433e-05
descent,2.9710890183978974e-05,2.586177913523383e-05,2.094923302530202e-05,4.872525453144867e-05,0.000164807998681536,0.00012355212355212355,0.0001588113850117344,0.0002616409105103686
layer,4.11381556393555e-05,3.8792668702850746e-05,5.3536928842438494e-05,1.856200172626616e-05,0.000100715999194272,6.177606177606178e-05,0.0002558627869633499,0.0002616409105103686
posterior,1.8283624728602445e-05,1.810324539466368e-05,1.3966155350201346e-05,2.088225194204943e-05,0.00012818399897452802,0.00020849420849420848,0.0002382170775176016,0.00018568064616864867
alternative,6.627813964118386e-05,6.465444783808458e-05,6.517539163427294e-05,6.496700604193157e-05,0.00013733999890128002,0.000138996138996139,0.00014116567556598614,0.00015192052868343982
performance guarantee,9.141812364301223e-06,3.10341349622806e-05,6.517539163427294e-05,8.352900776819773e-05,0.00018311999853504,0.00021621621621621621,0.0001058742566744896,0.00013504046994083539
decomposition,0.00010741629528053936,6.724062575160796e-05,0.00010940155024324388,9.977075927868061e-05,0.000100715999194272,9.266409266409266e-05,0.0001588113850117344,9.284032308432433e-05
faster,2.2854530910753055e-05,4.396502452989751e-05,4.189846605060404e-05,3.016325280518251e-05,0.00014649599882803202,0.00015444015444015445,0.00020292565862610506,0.00018568064616864867
under certain,6.399268655010856e-05,7.241298157865473e-05,0.0001024184725681432,0.00014849601381012928,0.00010987199912102401,9.266409266409266e-05,3.5291418891496534e-05,0.00020256070491125308
addition,0.00012341446691806652,0.00012672271776264577,9.776308745140941e-05,0.00014153526316277947,0.000100715999194272,6.177606177606178e-05,8.822854722874133e-05,8.440029371302212e-05
rank,4.570906182150611e-05,5.172355827046766e-05,4.888154372570471e-05,3.016325280518251e-05,9.155999926752e-05,0.00012355212355212355,0.00024703993224047574,0.00018568064616864867
exponential,0.00011198720146268998,0.00013965360733026269,0.000128023090710179,0.00013689476273121294,9.155999926752e-05,7.722007722007723e-05,8.822854722874133e-05,5.064017622781327e-05
alternating direction,2.742543709290367e-05,0.00011379182819502886,9.310770233467563e-05,2.784300258939924e-05,7.324799941401601e-05,0.000277992277992278,0.00017645709445748267,3.3760117485208846e-05
direction method,2.742543709290367e-05,0.00011379182819502886,0.0001024184725681432,1.856200172626616e-05,3.6623999707008004e-05,0.000277992277992278,0.00017645709445748267,6.752023497041769e-05
performance measure,5.485087418580734e-05,4.137884661637413e-05,9.310770233467563e-06,7.424800690506464e-05,0.00018311999853504,0,0.0004234970266979584,3.3760117485208846e-05
recurrent neural network,0,0,1.3966155350201346e-05,2.784300258939924e-05,0.000164807998681536,4.633204633204633e-05,0.0002117485133489792,0.00035448123359469293
generalized,0.00013027082619129242,0.0001241365398491224,0.00010707385768487699,6.728725625771483e-05,7.324799941401601e-05,8.494208494208494e-05,8.822854722874133e-05,0.00014348049931213762
similar,8.684721746086162e-05,7.241298157865473e-05,9.543539489304252e-05,6.728725625771483e-05,0.00014649599882803202,0.00016216216216216215,5.29371283372448e-05,0.00013504046994083539
subspace,7.084904582333448e-05,3.10341349622806e-05,7.91415469844743e-05,5.3365754963015215e-05,8.2403999340768e-05,6.177606177606178e-05,0.0003705598983607136,6.752023497041769e-05
more efficient,5.485087418580734e-05,4.137884661637413e-05,3.724308093387025e-05,3.712400345253232e-05,0.00014649599882803202,0.00012355212355212355,0.0001058742566744896,0.00027008093988167077
networked control,0.00017369443492172324,0.00019654952142777711,0.00021414771536975398,0.000232025021578327,0,0,0,0
regularization,3.199634327505428e-05,4.137884661637413e-05,1.8621540466935126e-05,4.176450388409886e-05,0.000164807998681536,0.00021621621621621621,0.000132342820843112,0.00016880058742604423
second order,0.00019197805965032568,0.00010344711654093532,0.0001582830939689486,0.00010209100949446389,3.6623999707008004e-05,0.00015444015444015445,3.5291418891496534e-05,3.3760117485208846e-05
effective,4.342360873043081e-05,5.948209201103781e-05,4.888154372570471e-05,8.584925798398099e-05,0.00012818399897452802,0.00013127413127413129,0.00014998853028886026,0.00016880058742604423
low rank,4.570906182150611e-05,1.0344711654093532e-05,9.310770233467563e-06,1.856200172626616e-05,0.00014649599882803202,6.177606177606178e-05,0.0003176227700234688,0.00020256070491125308
load,0.0002491143869272083,0.00022241130056301094,0.0001582830939689486,0.00015777701467326237,9.155999926752001e-06,1.5444015444015444e-05,0,0
state-of-the-art method,9.141812364301223e-06,0,9.310770233467563e-06,9.28100086313308e-06,0.00018311999853504,0.00018532818532818532,0.0002117485133489792,0.00020256070491125308
invariant,0.0001599817163752714,0.0001525844968978796,0.00011172924280161077,0.00012993401208386313,8.2403999340768e-05,5.4054054054054054e-05,3.5291418891496534e-05,8.440029371302212e-05
evaluation,2.9710890183978974e-05,3.8792668702850746e-05,2.56046181420358e-05,3.480375323674905e-05,0.00021974399824204802,0.00019305019305019305,7.94056925058672e-05,0.00018568064616864867
main contribution,0.0001188435607359159,0.00019654952142777711,0.00012104001303507833,0.00010209100949446389,7.324799941401601e-05,0.00012355212355212355,3.5291418891496534e-05,3.3760117485208846e-05
MPC,0.00022168894983430466,0.00019396334351425373,0.00017224924931914993,0.0002157832700678441,0,0,0,0
high probability,0.00010055993600731346,3.10341349622806e-05,0,7.424800690506464e-05,0.00025636799794905604,3.088803088803089e-05,0.00014116567556598614,0.00016880058742604423
minimization,5.027996800365673e-05,9.051622697331841e-05,6.052000651753916e-05,3.712400345253232e-05,0.00014649599882803202,0.00011583011583011582,0.00014998853028886026,0.00015192052868343982
object,3.199634327505428e-05,3.620649078932736e-05,7.215846930937361e-05,2.784300258939924e-05,0.00018311999853504,0.00019305019305019305,8.822854722874133e-05,0.00016880058742604423
model parameter,0.00014626899782881956,4.137884661637413e-05,0.00011172924280161077,6.496700604193157e-05,0.00010987199912102401,0.00015444015444015445,7.058283778299307e-05,0.00010128035245562654
component analysis,1.8283624728602445e-05,2.0689423308187065e-05,2.7932310700402692e-05,1.856200172626616e-05,0.00018311999853504,0.00015444015444015445,0.00014116567556598614,0.00023632082239646195
observed,8.913267055193692e-05,7.758533740570149e-05,5.5864621400805384e-05,5.3365754963015215e-05,0.000164807998681536,0.00012355212355212355,0.0001852799491803568,5.064017622781327e-05
number of iteration,6.856359273225918e-05,0.00010861947236798209,6.983077675100672e-05,6.96075064734981e-05,5.4935999560512006e-05,0.0003243243243243243,5.29371283372448e-05,5.064017622781327e-05
time delay,0.00021940349674322935,0.00020689423308187065,0.0002048369451362864,0.00016705801553639545,0,0,0,0
investigate,0.00011198720146268998,0.00017327392020606667,9.776308745140941e-05,0.0001160125107891635,2.7467999780256003e-05,4.633204633204633e-05,8.822854722874133e-05,0.00013504046994083539
special,0.00010055993600731346,8.793004905979502e-05,7.91415469844743e-05,9.513025884711408e-05,0.00013733999890128002,0.00015444015444015445,7.058283778299307e-05,6.752023497041769e-05
